id_transacao,data_transacao,cpf_aluno,plano_adquirido,cep_cobranca,valor_brl,mes_referencia,tickets_suporte,nps_score,horas_assistidas,venda_em_feriado,cidade,uf,bairro
TX-53529,2024-11-22,***.115.921-**,B�sico,30140071.0,"49,90",2024-11,,,,False,Belo Horizonte,MG,Boa Viagem
TX-53530,2024-06-19,***.071.152-**,Anual,,"899,00",2024-06,,,,False,,,
TX-53531,2024-12-23,***.793.741-**,B�sico,60060440.0,"49,90",2024-12,,,,False,Fortaleza,CE,Praia de Iracema
TX-53532,2024-12-16,***.955.905-**,Premium,50010000.0,"99,90",2024-12,,,,False,Recife,PE,Santo Antônio
TX-53533,2024-10-13,***.414.363-**,Premium,4538133.0,"99,90",2024-10,,,,False,,,
TX-53534,2024-03-26,***.734.293-**,B�sico,70040010.0,"49,90",2024-03,4.0,7.0,117.5,False,Brasília,DF,Asa Norte
TX-53535,2024-03-21,***.095.701-**,Premium,80010010.0,"99,90",2024-03,4.0,8.0,52.2,False,Curitiba,PR,Centro
TX-53536,2024-06-09,***.261.796-**,Premium,50010000.0,"99,90",2024-06,2.0,10.0,89.5,False,Recife,PE,Santo Antônio
TX-53537,2024-01-25,***.457.056-**,Premium,20031050.0,"99,90",2024-01,,,,False,Rio de Janeiro,RJ,Centro
TX-53538,2024-06-24,***.856.451-**,Anual,20031050.0,"899,00",2024-06,,,,False,Rio de Janeiro,RJ,Centro
TX-53539,2024-10-19,***.151.204-**,B�sico,1001000.0,"49,90",2024-10,,,,False,,,
TX-53540,2024-07-10,***.057.861-**,Premium,70040010.0,"99,90",2024-07,,,,False,Brasília,DF,Asa Norte
TX-53541,2024-11-14,***.835.268-**,Anual,50010000.0,"899,00",2024-11,,,,False,Recife,PE,Santo Antônio
TX-53542,2024-10-25,***.004.666-**,Anual,90010150.0,"899,00",2024-10,,,,False,Porto Alegre,RS,Centro Histórico
TX-53543,2024-10-02,***.562.926-**,Premium,80010010.0,"99,90",2024-10,,,,False,Curitiba,PR,Centro
TX-53544,2024-04-29,***.466.196-**,Premium,4538133.0,"99,90",2024-04,,,,False,,,
TX-53545,2024-09-17,***.499.801-**,,60060440.0,"99,90",2024-09,,,,False,Fortaleza,CE,Praia de Iracema
TX-53546,2024-02-08,***.948.152-**,B�sico,1001000.0,"49,90",2024-02,4.0,5.0,,False,,,
TX-53547,2024-12-08,***.597.246-**,B�sico,20031050.0,"49,90",2024-12,,,,False,Rio de Janeiro,RJ,Centro
TX-53548,2024-02-25,***.452.577-**,B�sico,1001000.0,"49,90",2024-02,5.0,,77.7,False,,,
TX-53549,2024-06-19,***.275.745-**,Anual,50010000.0,"899,00",2024-06,1.0,5.0,103.4,False,Recife,PE,Santo Antônio
TX-53550,2024-07-09,***.771.591-**,,4538133.0,"99,90",2024-07,2.0,2.0,124.0,False,,,
TX-53551,2024-11-15,***.102.762-**,B�sico,60060440.0,"49,90",2024-11,,,,True,Fortaleza,CE,Praia de Iracema
TX-53552,2024-01-16,***.699.944-**,B�sico,50010000.0,"49,90",2024-01,2.0,9.0,41.5,False,Recife,PE,Santo Antônio
TX-53553,2024-07-19,***.552.414-**,B�sico,69010000.0,"49,90",2024-07,,,,False,Manaus,AM,Centro
TX-53554,2024-06-24,***.456.557-**,B�sico,90010150.0,"49,90",2024-06,,,,False,Porto Alegre,RS,Centro Histórico
TX-53555,2024-06-18,***.819.421-**,Anual,50010000.0,"899,00",2024-06,3.0,5.0,99.2,False,Recife,PE,Santo Antônio
TX-53556,2024-01-13,***.141.961-**,Premium,80010010.0,"99,90",2024-01,0.0,2.0,,False,Curitiba,PR,Centro
TX-53557,2024-03-12,***.238.115-**,Premium,70040010.0,"99,90",2024-03,1.0,10.0,83.1,False,Brasília,DF,Asa Norte
TX-53558,2024-07-20,***.129.014-**,Premium,1001000.0,"99,90",2024-07,,,,False,,,
TX-53559,2024-07-31,***.965.652-**,B�sico,50010000.0,"49,90",2024-07,5.0,8.0,128.3,False,Recife,PE,Santo Antônio
TX-53560,2024-11-14,***.161.849-**,B�sico,90010150.0,"49,90",2024-11,,,,False,Porto Alegre,RS,Centro Histórico
TX-53561,2024-08-24,***.410.404-**,B�sico,90010150.0,"49,90",2024-08,,,,False,Porto Alegre,RS,Centro Histórico
TX-53562,2024-06-27,***.619.924-**,B�sico,69010000.0,"49,90",2024-06,4.0,4.0,3.0,False,Manaus,AM,Centro
TX-53563,2024-06-11,***.083.566-**,B�sico,69010000.0,"49,90",2024-06,,,,False,Manaus,AM,Centro
TX-53564,2024-05-29,***.408.585-**,Anual,80010010.0,"899,00",2024-05,2.0,,44.5,False,Curitiba,PR,Centro
TX-53565,2024-09-30,***.118.600-**,B�sico,,"49,90",2024-09,3.0,10.0,15.2,False,,,
TX-53566,2024-12-30,***.601.645-**,Premium,20031050.0,"99,90",2024-12,,,,False,Rio de Janeiro,RJ,Centro
TX-53567,2024-04-18,***.103.469-**,Anual,30140071.0,"899,00",2024-04,,,,False,Belo Horizonte,MG,Boa Viagem
TX-53568,2024-04-18,***.039.104-**,B�sico,30140071.0,"49,90",2024-04,3.0,10.0,110.7,False,Belo Horizonte,MG,Boa Viagem
TX-53569,2024-08-16,***.576.947-**,,69010000.0,"99,90",2024-08,1.0,4.0,67.6,False,Manaus,AM,Centro
TX-53570,2024-06-24,***.047.116-**,Premium,4538133.0,"99,90",2024-06,4.0,2.0,129.7,False,,,
TX-53571,2024-08-10,***.062.113-**,B�sico,90010150.0,"49,90",2024-08,,,,False,Porto Alegre,RS,Centro Histórico
TX-53572,2024-03-19,***.277.963-**,B�sico,20031050.0,"49,90",2024-03,3.0,1.0,,False,Rio de Janeiro,RJ,Centro
TX-53573,2024-01-06,***.505.224-**,Anual,90010150.0,"899,00",2024-01,0.0,,,False,Porto Alegre,RS,Centro Histórico
TX-53574,2024-03-27,***.098.196-**,B�sico,,"49,90",2024-03,2.0,8.0,64.7,False,,,
TX-53575,2024-01-15,***.880.705-**,B�sico,20031050.0,"49,90",2024-01,0.0,7.0,,False,Rio de Janeiro,RJ,Centro
TX-53576,2024-03-02,***.943.269-**,B�sico,4538133.0,"49,90",2024-03,1.0,3.0,72.6,False,,,
TX-53577,2024-12-23,***.196.282-**,Premium,50010000.0,"99,90",2024-12,,,,False,Recife,PE,Santo Antônio
TX-53578,2024-02-10,***.686.211-**,Anual,70040010.0,"899,00",2024-02,5.0,,80.7,False,Brasília,DF,Asa Norte
TX-53579,2024-03-06,***.742.333-**,Premium,90010150.0,"99,90",2024-03,5.0,,58.1,False,Porto Alegre,RS,Centro Histórico
TX-53580,2024-07-14,***.657.437-**,Premium,69010000.0,"99,90",2024-07,4.0,,30.2,False,Manaus,AM,Centro
TX-53581,2024-12-21,***.220.509-**,B�sico,69010000.0,"49,90",2024-12,,,,False,Manaus,AM,Centro
TX-53582,2024-02-21,***.094.423-**,B�sico,30140071.0,"49,90",2024-02,,,,False,Belo Horizonte,MG,Boa Viagem
TX-53583,2024-11-07,***.583.281-**,B�sico,80010010.0,"49,90",2024-11,,,,False,Curitiba,PR,Centro
TX-53584,2024-05-19,***.022.069-**,Anual,30140071.0,"899,00",2024-05,,,,False,Belo Horizonte,MG,Boa Viagem
TX-53585,2024-05-07,***.323.023-**,B�sico,70040010.0,"49,90",2024-05,,,,False,Brasília,DF,Asa Norte
TX-53586,2024-03-03,***.535.218-**,,4538133.0,"49,90",2024-03,,,,False,,,
TX-53587,2024-08-30,***.771.184-**,B�sico,1001000.0,"49,90",2024-08,,,,False,,,
TX-53588,2024-01-09,***.078.525-**,B�sico,80010010.0,"49,90",2024-01,0.0,7.0,7.1,False,Curitiba,PR,Centro
TX-53589,2024-02-04,***.249.898-**,Premium,4538133.0,"99,90",2024-02,,,,False,,,
TX-53590,2024-11-25,***.727.028-**,Premium,60060440.0,"99,90",2024-11,,,,False,Fortaleza,CE,Praia de Iracema
TX-53591,2024-06-27,***.800.851-**,B�sico,90010150.0,"49,90",2024-06,,,,False,Porto Alegre,RS,Centro Histórico
TX-53592,2024-02-09,***.992.427-**,B�sico,69010000.0,"49,90",2024-02,0.0,7.0,19.5,False,Manaus,AM,Centro
TX-53593,2024-07-09,***.399.378-**,B�sico,80010010.0,"49,90",2024-07,4.0,3.0,40.4,False,Curitiba,PR,Centro
TX-53594,2024-12-02,***.399.006-**,Anual,70040010.0,"899,00",2024-12,,,,False,Brasília,DF,Asa Norte
TX-53595,2024-01-13,***.976.408-**,Anual,80010010.0,"899,00",2024-01,1.0,9.0,13.6,False,Curitiba,PR,Centro
TX-53596,2024-09-21,***.462.873-**,Premium,4538133.0,"99,90",2024-09,,,,False,,,
TX-53597,2024-01-25,***.631.931-**,Premium,80010010.0,"99,90",2024-01,1.0,5.0,110.0,False,Curitiba,PR,Centro
TX-53598,2024-01-22,***.967.397-**,Premium,30140071.0,"99,90",2024-01,,,,False,Belo Horizonte,MG,Boa Viagem
TX-53599,2024-12-08,***.477.422-**,Premium,70040010.0,"99,90",2024-12,,,,False,Brasília,DF,Asa Norte
TX-53600,2024-06-15,***.522.655-**,Premium,60060440.0,"99,90",2024-06,1.0,7.0,140.6,False,Fortaleza,CE,Praia de Iracema
TX-53601,2024-05-02,***.831.367-**,Anual,69010000.0,"899,00",2024-05,,,,False,Manaus,AM,Centro
TX-53602,2024-03-17,***.530.062-**,B�sico,,"49,90",2024-03,0.0,2.0,143.3,False,,,
TX-53603,2024-10-13,***.522.946-**,Premium,80010010.0,"99,90",2024-10,,,,False,Curitiba,PR,Centro
TX-53604,2024-06-13,***.204.713-**,Premium,50010000.0,"99,90",2024-06,,,,False,Recife,PE,Santo Antônio
TX-53605,2024-06-19,***.962.185-**,Premium,50010000.0,"99,90",2024-06,5.0,9.0,3.9,False,Recife,PE,Santo Antônio
TX-53606,2024-07-18,***.123.438-**,B�sico,90010150.0,"49,90",2024-07,5.0,4.0,51.7,False,Porto Alegre,RS,Centro Histórico
TX-53607,2024-07-17,***.905.865-**,Anual,69010000.0,"899,00",2024-07,,,,False,Manaus,AM,Centro
TX-53608,2024-06-17,***.335.048-**,Anual,1001000.0,"899,00",2024-06,,,,False,,,
TX-53609,2024-02-28,***.241.916-**,Anual,90010150.0,"899,00",2024-02,,,,False,Porto Alegre,RS,Centro Histórico
TX-53610,2024-10-20,***.718.409-**,B�sico,4538133.0,"49,90",2024-10,0.0,8.0,106.0,False,,,
TX-53611,2024-09-14,***.737.996-**,Anual,30140071.0,"899,00",2024-09,,,,False,Belo Horizonte,MG,Boa Viagem
TX-53612,2024-09-28,***.253.690-**,B�sico,30140071.0,"49,90",2024-09,5.0,3.0,23.5,False,Belo Horizonte,MG,Boa Viagem
TX-53613,2024-06-06,***.365.346-**,Premium,4538133.0,"99,90",2024-06,,,,False,,,
TX-53614,2024-12-07,***.085.133-**,B�sico,60060440.0,"49,90",2024-12,,,,False,Fortaleza,CE,Praia de Iracema
TX-53615,2024-01-15,***.247.554-**,Anual,80010010.0,"899,00",2024-01,,,,False,Curitiba,PR,Centro
TX-53616,2024-05-11,***.177.533-**,Premium,1001000.0,"99,90",2024-05,5.0,1.0,111.3,False,,,
TX-53617,2024-03-07,***.425.496-**,B�sico,50010000.0,"49,90",2024-03,,,,False,Recife,PE,Santo Antônio
TX-53618,2024-04-16,***.582.942-**,B�sico,1001000.0,"49,90",2024-04,,,,False,,,
TX-53619,2024-11-21,***.486.287-**,B�sico,60060440.0,"49,90",2024-11,2.0,7.0,27.1,False,Fortaleza,CE,Praia de Iracema
TX-53620,2024-07-11,***.286.852-**,Premium,1001000.0,"99,90",2024-07,,,,False,,,
TX-53621,2024-06-01,***.024.234-**,B�sico,50010000.0,"49,90",2024-06,3.0,6.0,50.0,False,Recife,PE,Santo Antônio
TX-53622,2024-08-21,***.564.240-**,B�sico,80010010.0,"49,90",2024-08,,,,False,Curitiba,PR,Centro
TX-53623,2024-12-18,***.967.136-**,B�sico,90010150.0,"49,90",2024-12,,,,False,Porto Alegre,RS,Centro Histórico
TX-53624,2024-03-20,***.533.774-**,B�sico,50010000.0,"49,90",2024-03,1.0,,105.1,False,Recife,PE,Santo Antônio
TX-53625,2024-06-17,***.149.784-**,Anual,69010000.0,"899,00",2024-06,4.0,,97.7,False,Manaus,AM,Centro
TX-53626,2024-09-18,***.540.364-**,B�sico,4538133.0,"49,90",2024-09,,,,False,,,
TX-53627,2024-04-03,***.022.961-**,Premium,1001000.0,"99,90",2024-04,,,,False,,,
TX-53628,2024-02-27,***.526.693-**,B�sico,80010010.0,"49,90",2024-02,5.0,,87.3,False,Curitiba,PR,Centro
TX-53629,2024-01-01,***.724.500-**,Premium,1001000.0,"99,90",2024-01,3.0,7.0,112.5,True,,,
TX-53630,2024-06-03,***.220.310-**,,80010010.0,"49,90",2024-06,,,,False,Curitiba,PR,Centro
TX-53631,2024-09-04,***.739.641-**,B�sico,20031050.0,"49,90",2024-09,,,,False,Rio de Janeiro,RJ,Centro
TX-53632,2024-09-10,***.994.981-**,Premium,69010000.0,"99,90",2024-09,,,,False,Manaus,AM,Centro
TX-53633,2024-04-29,***.274.968-**,B�sico,4538133.0,"49,90",2024-04,,,,False,,,
TX-53634,2024-07-10,***.346.692-**,B�sico,69010000.0,"49,90",2024-07,,,,False,Manaus,AM,Centro
TX-53635,2024-01-05,***.942.387-**,B�sico,30140071.0,"49,90",2024-01,3.0,9.0,132.6,False,Belo Horizonte,MG,Boa Viagem
TX-53636,2024-01-09,***.004.129-**,B�sico,69010000.0,"49,90",2024-01,5.0,5.0,1.5,False,Manaus,AM,Centro
TX-53637,2024-04-03,***.889.679-**,B�sico,69010000.0,"49,90",2024-04,,,,False,Manaus,AM,Centro
TX-53638,2024-03-29,***.916.174-**,Premium,20031050.0,"99,90",2024-03,0.0,6.0,104.2,True,Rio de Janeiro,RJ,Centro
TX-53639,2024-08-24,***.442.101-**,B�sico,80010010.0,"49,90",2024-08,,,,False,Curitiba,PR,Centro
TX-53640,2024-07-22,***.688.725-**,Premium,20031050.0,"99,90",2024-07,3.0,1.0,149.6,False,Rio de Janeiro,RJ,Centro
TX-53641,2024-08-01,***.055.708-**,Anual,50010000.0,"899,00",2024-08,3.0,,103.1,False,Recife,PE,Santo Antônio
TX-53642,2024-03-22,***.626.228-**,Anual,70040010.0,"899,00",2024-03,3.0,,54.6,False,Brasília,DF,Asa Norte
TX-53643,2024-05-09,***.506.149-**,Premium,90010150.0,"99,90",2024-05,1.0,6.0,22.5,False,Porto Alegre,RS,Centro Histórico
TX-53644,2024-05-08,***.192.596-**,Anual,69010000.0,"899,00",2024-05,,,,False,Manaus,AM,Centro
TX-53645,2024-08-01,***.819.421-**,Premium,70040010.0,"99,90",2024-08,3.0,3.0,149.2,False,Brasília,DF,Asa Norte
TX-53646,2024-03-09,***.421.993-**,B�sico,60060440.0,"49,90",2024-03,0.0,9.0,105.4,False,Fortaleza,CE,Praia de Iracema
TX-53647,2024-03-30,***.070.886-**,B�sico,90010150.0,"49,90",2024-03,3.0,3.0,45.6,False,Porto Alegre,RS,Centro Histórico
TX-53648,2024-06-15,***.203.265-**,Premium,4538133.0,"99,90",2024-06,,,,False,,,
TX-53649,2024-01-15,***.906.181-**,Premium,50010000.0,"99,90",2024-01,2.0,4.0,55.2,False,Recife,PE,Santo Antônio
TX-53650,2024-06-20,***.390.892-**,Premium,60060440.0,"99,90",2024-06,,,,False,Fortaleza,CE,Praia de Iracema
TX-53651,2024-06-22,***.733.745-**,Premium,80010010.0,"99,90",2024-06,,,,False,Curitiba,PR,Centro
TX-53652,2024-10-12,***.481.497-**,B�sico,50010000.0,"49,90",2024-10,0.0,3.0,126.1,True,Recife,PE,Santo Antônio
TX-53653,2024-04-30,***.289.107-**,Anual,4538133.0,"899,00",2024-04,,,,False,,,
TX-53654,2024-12-16,***.991.251-**,B�sico,1001000.0,"49,90",2024-12,,,,False,,,
TX-53655,2024-04-27,***.501.736-**,B�sico,69010000.0,"49,90",2024-04,0.0,,38.5,False,Manaus,AM,Centro
TX-53656,2024-08-05,***.586.901-**,B�sico,60060440.0,"49,90",2024-08,0.0,3.0,101.2,False,Fortaleza,CE,Praia de Iracema
TX-53657,2024-11-04,***.039.261-**,B�sico,20031050.0,"49,90",2024-11,,,,False,Rio de Janeiro,RJ,Centro
TX-53658,2024-11-23,***.355.216-**,Premium,30140071.0,"99,90",2024-11,,,,False,Belo Horizonte,MG,Boa Viagem
TX-53659,2024-11-12,***.672.095-**,B�sico,4538133.0,"49,90",2024-11,,,,False,,,
TX-53660,2024-01-08,***.699.944-**,Anual,70040010.0,"899,00",2024-01,2.0,9.0,41.5,False,Brasília,DF,Asa Norte
TX-53661,2024-01-18,***.137.326-**,,70040010.0,"49,90",2024-01,4.0,7.0,68.9,False,Brasília,DF,Asa Norte
TX-53662,2024-12-17,***.344.505-**,B�sico,1001000.0,"49,90",2024-12,,,,False,,,
TX-53663,2024-11-24,***.320.679-**,Premium,60060440.0,"99,90",2024-11,,,,False,Fortaleza,CE,Praia de Iracema
TX-53664,2024-06-18,***.094.024-**,Premium,30140071.0,"99,90",2024-06,,,,False,Belo Horizonte,MG,Boa Viagem
TX-53665,2024-07-28,***.123.691-**,Anual,50010000.0,"899,00",2024-07,0.0,8.0,10.2,False,Recife,PE,Santo Antônio
TX-53666,2024-11-01,***.777.392-**,Premium,1001000.0,"99,90",2024-11,1.0,4.0,28.9,False,,,
TX-53667,2024-01-06,***.869.415-**,B�sico,70040010.0,"49,90",2024-01,3.0,4.0,15.7,False,Brasília,DF,Asa Norte
TX-53668,2024-01-08,***.202.582-**,B�sico,20031050.0,"49,90",2024-01,0.0,,91.8,False,Rio de Janeiro,RJ,Centro
TX-53669,2024-10-19,***.409.097-**,,4538133.0,"49,90",2024-10,,,,False,,,
TX-53670,2024-12-17,***.301.000-**,Anual,4538133.0,"899,00",2024-12,,,,False,,,
TX-53671,2024-07-06,***.874.951-**,B�sico,20031050.0,"49,90",2024-07,,,,False,Rio de Janeiro,RJ,Centro
TX-53672,2024-09-29,***.788.116-**,Premium,90010150.0,"99,90",2024-09,,,,False,Porto Alegre,RS,Centro Histórico
TX-53673,2024-07-06,***.714.732-**,B�sico,4538133.0,"49,90",2024-07,,,,False,,,
TX-53674,2024-05-21,***.230.241-**,B�sico,69010000.0,"49,90",2024-05,,,,False,Manaus,AM,Centro
TX-53675,2024-02-26,***.552.356-**,Premium,60060440.0,"99,90",2024-02,2.0,,125.7,False,Fortaleza,CE,Praia de Iracema
TX-53676,2024-08-29,***.316.544-**,B�sico,1001000.0,"49,90",2024-08,,,,False,,,
TX-53677,2024-05-09,***.583.445-**,Premium,80010010.0,"99,90",2024-05,5.0,3.0,66.0,False,Curitiba,PR,Centro
TX-53678,2024-01-01,***.789.826-**,B�sico,4538133.0,"49,90",2024-01,1.0,6.0,4.3,True,,,
TX-53679,2024-01-11,***.824.051-**,Premium,80010010.0,"99,90",2024-01,3.0,,113.7,False,Curitiba,PR,Centro
TX-53680,2024-03-30,***.441.119-**,B�sico,20031050.0,"49,90",2024-03,,,,False,Rio de Janeiro,RJ,Centro
TX-53681,2024-07-25,***.043.030-**,Anual,50010000.0,"899,00",2024-07,,,,False,Recife,PE,Santo Antônio
TX-53682,2024-02-08,***.230.388-**,B�sico,50010000.0,"49,90",2024-02,,,,False,Recife,PE,Santo Antônio
TX-53683,2024-06-29,***.904.579-**,B�sico,4538133.0,"49,90",2024-06,,,,False,,,
TX-53684,2024-10-28,***.348.087-**,B�sico,,"49,90",2024-10,,,,False,,,
TX-53685,2024-11-06,***.818.769-**,Anual,90010150.0,"899,00",2024-11,,,,False,Porto Alegre,RS,Centro Histórico
TX-53686,2024-07-23,***.443.441-**,B�sico,50010000.0,"49,90",2024-07,,,,False,Recife,PE,Santo Antônio
TX-53687,2024-10-11,***.679.984-**,Premium,4538133.0,"99,90",2024-10,,,,False,,,
TX-53688,2024-06-18,***.740.148-**,B�sico,4538133.0,"49,90",2024-06,4.0,4.0,9.6,False,,,
TX-53689,2024-06-20,***.070.705-**,Premium,80010010.0,"99,90",2024-06,1.0,6.0,149.3,False,Curitiba,PR,Centro
TX-53690,2024-04-21,***.152.911-**,Premium,50010000.0,"99,90",2024-04,5.0,2.0,8.3,True,Recife,PE,Santo Antônio
TX-53691,2024-01-07,***.581.449-**,B�sico,69010000.0,"49,90",2024-01,2.0,4.0,101.1,False,Manaus,AM,Centro
TX-53692,2024-02-24,***.907.258-**,B�sico,80010010.0,"49,90",2024-02,,,,False,Curitiba,PR,Centro
TX-53693,2024-12-07,***.916.174-**,B�sico,70040010.0,"49,90",2024-12,,,,False,Brasília,DF,Asa Norte
TX-53694,2024-02-13,***.054.668-**,Premium,1001000.0,"99,90",2024-02,1.0,1.0,61.2,True,,,
TX-53695,2024-12-16,***.695.832-**,Premium,50010000.0,"99,90",2024-12,,,,False,Recife,PE,Santo Antônio
TX-53696,2024-12-28,***.296.136-**,B�sico,30140071.0,"49,90",2024-12,,,,False,Belo Horizonte,MG,Boa Viagem
TX-53697,2024-06-15,***.149.915-**,Premium,70040010.0,"99,90",2024-06,0.0,3.0,130.1,False,Brasília,DF,Asa Norte
TX-53698,2024-05-26,***.272.766-**,,69010000.0,"49,90",2024-05,,,,False,Manaus,AM,Centro
TX-53699,2024-08-26,***.522.372-**,B�sico,4538133.0,"49,90",2024-08,,,,False,,,
TX-53700,2024-11-29,***.274.392-**,B�sico,80010010.0,"49,90",2024-11,,,,False,Curitiba,PR,Centro
TX-53701,2024-06-08,***.618.324-**,B�sico,50010000.0,"49,90",2024-06,1.0,5.0,,False,Recife,PE,Santo Antônio
TX-53702,2024-05-04,***.271.531-**,B�sico,69010000.0,"49,90",2024-05,4.0,10.0,,False,Manaus,AM,Centro
TX-53703,2024-03-26,***.848.860-**,Premium,20031050.0,"99,90",2024-03,1.0,1.0,96.6,False,Rio de Janeiro,RJ,Centro
TX-53704,2024-12-16,***.735.403-**,Premium,90010150.0,"99,90",2024-12,,,,False,Porto Alegre,RS,Centro Histórico
TX-53705,2024-05-08,***.583.094-**,Premium,50010000.0,"99,90",2024-05,5.0,4.0,140.2,False,Recife,PE,Santo Antônio
TX-53706,2024-03-07,***.458.831-**,B�sico,50010000.0,"49,90",2024-03,0.0,8.0,7.7,False,Recife,PE,Santo Antônio
TX-53707,2024-06-24,***.676.772-**,B�sico,50010000.0,"49,90",2024-06,0.0,9.0,106.5,False,Recife,PE,Santo Antônio
TX-53708,2024-05-27,***.841.016-**,B�sico,20031050.0,"49,90",2024-05,,,,False,Rio de Janeiro,RJ,Centro
TX-53709,2024-03-25,***.422.188-**,Premium,90010150.0,"99,90",2024-03,3.0,10.0,60.4,False,Porto Alegre,RS,Centro Histórico
TX-53710,2024-07-21,***.662.705-**,Premium,4538133.0,"99,90",2024-07,4.0,4.0,138.9,False,,,
TX-53711,2024-07-19,***.241.553-**,B�sico,69010000.0,"49,90",2024-07,,,,False,Manaus,AM,Centro
TX-53712,2024-04-17,***.805.129-**,Premium,60060440.0,"99,90",2024-04,0.0,,147.4,False,Fortaleza,CE,Praia de Iracema
TX-53713,2024-10-13,***.680.199-**,B�sico,1001000.0,"49,90",2024-10,,,,False,,,
TX-53714,2024-08-11,***.397.855-**,B�sico,20031050.0,"49,90",2024-08,4.0,7.0,6.6,False,Rio de Janeiro,RJ,Centro
TX-53715,2024-05-08,***.707.587-**,Premium,80010010.0,"99,90",2024-05,2.0,10.0,,False,Curitiba,PR,Centro
TX-53716,2024-03-10,***.618.478-**,Anual,69010000.0,"899,00",2024-03,1.0,8.0,8.9,False,Manaus,AM,Centro
TX-53717,2024-07-27,***.821.160-**,Premium,60060440.0,"99,90",2024-07,,,,False,Fortaleza,CE,Praia de Iracema
TX-53718,2024-06-10,***.662.705-**,B�sico,30140071.0,"49,90",2024-06,3.0,2.0,13.4,False,Belo Horizonte,MG,Boa Viagem
TX-53719,2024-02-27,***.417.491-**,B�sico,69010000.0,"49,90",2024-02,5.0,4.0,119.9,False,Manaus,AM,Centro
TX-53720,2024-03-25,***.133.613-**,Premium,80010010.0,"99,90",2024-03,,,,False,Curitiba,PR,Centro
TX-53721,2024-04-01,***.410.389-**,Premium,90010150.0,"99,90",2024-04,5.0,2.0,77.0,False,Porto Alegre,RS,Centro Histórico
TX-53722,2024-05-12,***.056.876-**,Premium,20031050.0,"99,90",2024-05,2.0,5.0,17.3,False,Rio de Janeiro,RJ,Centro
TX-53723,2024-10-27,***.980.253-**,Anual,60060440.0,"899,00",2024-10,0.0,,73.1,False,Fortaleza,CE,Praia de Iracema
TX-53724,2024-04-04,***.625.366-**,Anual,,"899,00",2024-04,4.0,7.0,61.5,False,,,
TX-53725,2024-08-06,***.037.003-**,Premium,69010000.0,"99,90",2024-08,2.0,9.0,17.7,False,Manaus,AM,Centro
TX-53726,2024-03-15,***.474.890-**,B�sico,1001000.0,"49,90",2024-03,2.0,9.0,62.5,False,,,
TX-53727,2024-01-08,***.596.063-**,Premium,4538133.0,"99,90",2024-01,5.0,10.0,,False,,,
TX-53728,2024-07-15,***.186.236-**,Premium,,"99,90",2024-07,,,,False,,,
TX-53729,2024-02-04,***.075.452-**,B�sico,20031050.0,"49,90",2024-02,1.0,8.0,107.4,False,Rio de Janeiro,RJ,Centro
TX-53730,2024-09-29,***.661.707-**,B�sico,70040010.0,"49,90",2024-09,,,,False,Brasília,DF,Asa Norte
TX-53731,2024-06-16,***.563.027-**,Premium,90010150.0,"99,90",2024-06,2.0,1.0,85.1,False,Porto Alegre,RS,Centro Histórico
TX-53732,2024-06-17,***.268.649-**,Anual,1001000.0,"899,00",2024-06,,,,False,,,
TX-53733,2024-01-30,***.713.219-**,B�sico,69010000.0,"49,90",2024-01,2.0,,72.7,False,Manaus,AM,Centro
TX-53734,2024-05-12,***.571.130-**,B�sico,60060440.0,"49,90",2024-05,,,,False,Fortaleza,CE,Praia de Iracema
TX-53735,2024-08-01,***.884.133-**,B�sico,69010000.0,"49,90",2024-08,,,,False,Manaus,AM,Centro
TX-53736,2024-11-09,***.412.478-**,Anual,50010000.0,"899,00",2024-11,,,,False,Recife,PE,Santo Antônio
TX-53737,2024-08-20,***.121.267-**,Premium,50010000.0,"99,90",2024-08,4.0,8.0,67.7,False,Recife,PE,Santo Antônio
TX-53738,2024-08-15,***.629.250-**,B�sico,50010000.0,"49,90",2024-08,,,,False,Recife,PE,Santo Antônio
TX-53739,2024-08-28,***.722.397-**,B�sico,50010000.0,"49,90",2024-08,,,,False,Recife,PE,Santo Antônio
TX-53740,2024-02-12,***.305.050-**,Premium,60060440.0,"99,90",2024-02,,,,False,Fortaleza,CE,Praia de Iracema
TX-53741,2024-12-18,***.871.469-**,Premium,90010150.0,"99,90",2024-12,,,,False,Porto Alegre,RS,Centro Histórico
TX-53742,2024-08-01,***.680.061-**,B�sico,20031050.0,"49,90",2024-08,,,,False,Rio de Janeiro,RJ,Centro
TX-53743,2024-11-30,***.624.672-**,Premium,80010010.0,"99,90",2024-11,,,,False,Curitiba,PR,Centro
TX-53744,2024-12-21,***.339.627-**,Premium,4538133.0,"99,90",2024-12,,,,False,,,
TX-53745,2024-06-18,***.050.141-**,Premium,80010010.0,"99,90",2024-06,,,,False,Curitiba,PR,Centro
TX-53746,2024-07-31,***.903.729-**,B�sico,90010150.0,"49,90",2024-07,,,,False,Porto Alegre,RS,Centro Histórico
TX-53747,2024-12-27,***.942.012-**,Anual,80010010.0,"899,00",2024-12,,,,False,Curitiba,PR,Centro
